"","Patent.Number...Numéro.du.brevet","Agent.Type.Code...Code.du.type.d.agent","Applicant.Type.Code...Code.du.type.de.demandeur","Interested.Party.Type.Code...Code.du.type.de.partie.intéressée","Interested.Party.Type...Type.de.partie.intéressée","Owner.Enable.Date...Date.d.activation.par.le.propriétaire","Ownership.End.date...Date.de.désactivation.par.le.propriétaire","Party.Name...Nom.de.la.partie","Party.Address.Line.1...Ligne.1.de.l.adresse.de.la.partie","Party.Address.Line.2...Ligne.2.de.l.adresse.de.la.partie","Party.Address.Line.3...Ligne.3.de.l.adresse.de.la.partie","Party.Address.Line.4...Ligne.4.de.l.adresse.de.la.partie","Party.Address.Line.5...Ligne.5.de.l.adresse.de.la.partie","Party.City...Ville.de.la.partie","Party.Province.Code...Code.de.la.province.de.la.partie","Party.Province...Étiquette.de.la.province.de.la.partie","Party.Postal.Code...Code.postal.de.la.partie","Party.Country.Code...Code.du.pays.de.la.partie","Party.Country...Pays.de.la.partie","Filing.Date...Date.de.dépôt","Grant.Date...Date.de.l.octroi","Application.Status.Code...Code.du.statut.de.la.demande","Application.Type.Code...Code.du.type.de.la.demande","Application.Patent.Title.English...Demande.Titre.anglais.du.brevet","Application.Patent.Title.French...Demande.Titre.français.du.brevet","Bibliographic.File.Extract.Date...Date.d.extraction.du.fichier.bibliographique","Country.of.Publication.Code...Code.du.pays.de.publication","Document.Kind.Type...Genre.du.type.de.document","Examination.Request.Date...Date.de.la.demande.d.examen","Filing.Country.Code...Code.du.pays.de.dépôt","Language.of.Filing.Code...Langue.du.dépôt.de.la.demande","License.For.Sale.Indicator...Indicateur.de.la.licence.de.vente","PCT.Application.Number...Numéro.de.demande.du.TCMB","PCT.Publication.Number...Numéro.de.publication.du.TCMB","PCT.Publication.Date...Date.de.publication.du.TCMB","Parent.Application.Number...Numéro.de.la.demande.principale","PCT.Article.22.39.fulfilled.Date...Date.d.accomplissement.des.articles.22.à.29.du.TCMB","PCT.Section.371.Date...Date.de.l.article.371.du.TCMB","PCT.Publication.Country.Code...Code.du.pays.de.publication.du.TCMB","Publication.Kind.Type...Genre.de.type.de.publication","Printed.as.Amended.Country.Code...Code.du.pays.de.la.demande.imprimée.après.modification","Country"
"398481","3092548","-2","-2","OWNR","Owner","2019-02-28","2021-01-06","BIO-K PLUS INTERNATIONAL INC.","495 Armand-Frappier Blvd.","NULL","NULL","NULL","NULL","LAVAL","Q1","Quebec","H7V 4B3","CA","Canada",2019-02-28,"NULL","ER","PCT","COMBINATION OF LACTOBACILLI FOR THE RELIEF OF IRRITABLE BOWEL SYNDROME AND FOR THE RELIEF OF OTHER GASTROINTESTINAL DISORDERS","COMBINAISON DE LACTOBACILLES POUR LE SOULAGEMENT DU SYNDROME DU COLON IRRITABLE ET POUR LE SOULAGEMENT D'AUTRES TROUBLES GASTRO-INTESTINAUX","2022-06-06","CA","A1","2022-03-11","IB","EN"," 0","PCT/IB2019/051627","WO2019/171224","2019-09-12","NULL","2020-08-28","2019-02-28","WO","A1","CA","CA"
"398482","3092548","-2","APPLICANT","APPL","Applicant","NULL","NULL","BIO-K PLUS INTERNATIONAL INC.","495 Armand-Frappier Blvd.","NULL","NULL","NULL","NULL","LAVAL","Q1","Quebec","H7V 4B3","CA","Canada",2019-02-28,"NULL","ER","PCT","COMBINATION OF LACTOBACILLI FOR THE RELIEF OF IRRITABLE BOWEL SYNDROME AND FOR THE RELIEF OF OTHER GASTROINTESTINAL DISORDERS","COMBINAISON DE LACTOBACILLES POUR LE SOULAGEMENT DU SYNDROME DU COLON IRRITABLE ET POUR LE SOULAGEMENT D'AUTRES TROUBLES GASTRO-INTESTINAUX","2022-06-06","CA","A1","2022-03-11","IB","EN"," 0","PCT/IB2019/051627","WO2019/171224","2019-09-12","NULL","2020-08-28","2019-02-28","WO","A1","CA","CA"
"398833","3092789","-2","-2","OWNR","Owner","2019-05-17","NULL","INSTITUT NATIONAL DE LA RECHERCHE SCIENTIFIQUE (INRS)","490 rue de la Couronne","NULL","NULL","NULL","NULL","QUEBEC","Q1","Quebec","G1K 9A9","CA","Canada",2019-05-17,"NULL","CO","PCT","METHOD AND SYSTEM FOR SAMPLING AND DENOISING AMPLIFICATION OF A SIGNAL","PROCEDE ET SYSTEME D'ECHANTILLONNAGE ET DE DEBRUITAGE D'UNE AMPLIFICATION DE SIGNAL","2022-05-09","CA","A1","NULL","IB","EN"," 0","PCT/IB2019/054102","WO2019/220410","2019-11-21","NULL","2020-09-01","2019-05-17","WO","A1","CA","CA"
"398836","3092789","-2","APPLICANT","APPL","Applicant","NULL","NULL","INSTITUT NATIONAL DE LA RECHERCHE SCIENTIFIQUE (INRS)","490 rue de la Couronne","NULL","NULL","NULL","NULL","QUEBEC","Q1","Quebec","G1K 9A9","CA","Canada",2019-05-17,"NULL","CO","PCT","METHOD AND SYSTEM FOR SAMPLING AND DENOISING AMPLIFICATION OF A SIGNAL","PROCEDE ET SYSTEME D'ECHANTILLONNAGE ET DE DEBRUITAGE D'UNE AMPLIFICATION DE SIGNAL","2022-05-09","CA","A1","NULL","IB","EN"," 0","PCT/IB2019/054102","WO2019/220410","2019-11-21","NULL","2020-09-01","2019-05-17","WO","A1","CA","CA"
"399266","3093097","-2","-2","OWNR","Owner","2019-03-05","NULL","GROUPE OPUIT INC.","100-2200 rue Léon-Harmel","NULL","NULL","NULL","NULL","QUEBEC","Q1","Quebec","G1N 4L2","CA","Canada",2019-03-05,"NULL","CO","PCT","BEVERAGE DISTRIBUTION APPARATUS AND METHOD FOR BEVERAGE DISTRIBUTION USING SAME","APPAREIL DE DISTRIBUTION DE BOISSON ET PROCEDE DE DISTRIBUTION DE BOISSON FAISANT APPEL AUDIT APPAREIL","2022-01-17","CA","A1","NULL","CA","EN"," 0","PCT/CA2019/050263","WO2019/169485","2019-09-12","NULL","2020-09-04","2019-03-05","WO","A1","CA","CA"
"399270","3093097","-2","APPLICANT","APPL","Applicant","NULL","NULL","GROUPE OPUIT INC.","100-2200 rue Léon-Harmel","NULL","NULL","NULL","NULL","QUEBEC","Q1","Quebec","G1N 4L2","CA","Canada",2019-03-05,"NULL","CO","PCT","BEVERAGE DISTRIBUTION APPARATUS AND METHOD FOR BEVERAGE DISTRIBUTION USING SAME","APPAREIL DE DISTRIBUTION DE BOISSON ET PROCEDE DE DISTRIBUTION DE BOISSON FAISANT APPEL AUDIT APPAREIL","2022-01-17","CA","A1","NULL","CA","EN"," 0","PCT/CA2019/050263","WO2019/169485","2019-09-12","NULL","2020-09-04","2019-03-05","WO","A1","CA","CA"
"399398","3093168","-2","-2","OWNR","Owner","2019-03-06","NULL","BOMBARDIER INC.","400 COTE VERTU ROAD WEST","NULL","NULL","NULL","NULL","DORVAL","Q1","Quebec","H4S 1Y9","CA","Canada",2019-03-06,"NULL","PI","PCT","HEADREST FOR A SEAT","APPUIE-TETE DESTINE A UN SIEGE","2022-04-18","CA","A1","NULL","CA","EN"," 0","PCT/CA2019/050270","WO2019/169491","2019-09-12","NULL","2020-09-04","2019-03-06","WO","A1","CA","CA"
"399400","3093168","-2","APPLICANT","APPL","Applicant","NULL","NULL","BOMBARDIER INC.","400 COTE VERTU ROAD WEST","NULL","NULL","NULL","NULL","DORVAL","Q1","Quebec","H4S 1Y9","CA","Canada",2019-03-06,"NULL","PI","PCT","HEADREST FOR A SEAT","APPUIE-TETE DESTINE A UN SIEGE","2022-04-18","CA","A1","NULL","CA","EN"," 0","PCT/CA2019/050270","WO2019/169491","2019-09-12","NULL","2020-09-04","2019-03-06","WO","A1","CA","CA"
"399402","3093169","-2","-2","OWNR","Owner","2019-03-08","NULL","UNIVERSITE LAVAL","VICE-RECTORAT A LA RECHERCHE ET A LA CRE","ATION","LOCAL 1434, 2320 RUE DES BIBLIOTHEQUES","NULL","NULL","QUEBEC","Q1","Quebec","G1V 0A6","CA","Canada",2019-03-08,"NULL","CO","PCT","OPTICAL PHASE MODULATOR AND OPTICAL MODULATOR","MODULATEUR DE PHASE OPTIQUE ET MODULATEUR OPTIQUE","2022-02-07","CA","A1","NULL","CA","EN"," 0","PCT/CA2019/050291","WO2019/169507","2019-09-12","NULL","2020-09-04","2019-03-08","WO","A1","CA","CA"
"399404","3093169","-2","APPLICANT","APPL","Applicant","NULL","NULL","UNIVERSITE LAVAL","VICE-RECTORAT A LA RECHERCHE ET A LA CRE","ATION","LOCAL 1434, 2320 RUE DES BIBLIOTHEQUES","NULL","NULL","QUEBEC","Q1","Quebec","G1V 0A6","CA","Canada",2019-03-08,"NULL","CO","PCT","OPTICAL PHASE MODULATOR AND OPTICAL MODULATOR","MODULATEUR DE PHASE OPTIQUE ET MODULATEUR OPTIQUE","2022-02-07","CA","A1","NULL","CA","EN"," 0","PCT/CA2019/050291","WO2019/169507","2019-09-12","NULL","2020-09-04","2019-03-08","WO","A1","CA","CA"
"399410","3093170","-2","APPLICANT","APPL","Applicant","NULL","NULL","HYDRO QUEBEC","75 West Rene-Levesque Ouest","NULL","NULL","NULL","NULL","MONTREAL","Q1","Quebec","H2Z 1A4","CA","Canada",2019-04-30,"NULL","CO","PCT","SQUARIC ACID-BASED POLYMERS, THEIR MANUFACTURING PROCESSES AND THEIR USES","POLYMERES A BASE D'ACIDE SQUARIQUE, LEURS PROCEDES DE FABRICATION ET LEURS UTILISATIONS","2022-03-28","CA","A1","NULL","CA","EN"," 0","PCT/CA2019/050564","WO2019/210411","2019-04-30","NULL","2020-09-04","2019-04-30","WO","A1","CA","CA"
"399412","3093170","-2","-2","OWNR","Owner","2019-04-30","NULL","HYDRO QUEBEC","75 West Rene-Levesque Ouest","NULL","NULL","NULL","NULL","MONTREAL","Q1","Quebec","H2Z 1A4","CA","Canada",2019-04-30,"NULL","CO","PCT","SQUARIC ACID-BASED POLYMERS, THEIR MANUFACTURING PROCESSES AND THEIR USES","POLYMERES A BASE D'ACIDE SQUARIQUE, LEURS PROCEDES DE FABRICATION ET LEURS UTILISATIONS","2022-03-28","CA","A1","NULL","CA","EN"," 0","PCT/CA2019/050564","WO2019/210411","2019-04-30","NULL","2020-09-04","2019-04-30","WO","A1","CA","CA"
"399631","3093305","-2","APPLICANT","APPL","Applicant","NULL","NULL","SECURE EXCHANGES INC.","50 RUE DU MISTRAL","NULL","NULL","NULL","NULL","DRUMMONDVILLE","Q1","Quebec","J2A 0G4","CA","Canada",2019-03-08,"NULL","CO","PCT","SYSTEM AND METHOD FOR SECURELY EXCHANGING MESSAGES","SYSTEME ET PROCEDE D'ECHANGE DE MESSAGES SECURISE","2022-01-17","CA","A1","NULL","CA","EN"," 0","PCT/CA2019/050290","WO2019/169506","2019-09-12","NULL","2020-09-08","2019-03-08","WO","A1","CA","CA"
"399633","3093305","-2","-2","OWNR","Owner","2019-03-08","NULL","SECURE EXCHANGES INC.","50 RUE DU MISTRAL","NULL","NULL","NULL","NULL","DRUMMONDVILLE","Q1","Quebec","J2A 0G4","CA","Canada",2019-03-08,"NULL","CO","PCT","SYSTEM AND METHOD FOR SECURELY EXCHANGING MESSAGES","SYSTEME ET PROCEDE D'ECHANGE DE MESSAGES SECURISE","2022-01-17","CA","A1","NULL","CA","EN"," 0","PCT/CA2019/050290","WO2019/169506","2019-09-12","NULL","2020-09-08","2019-03-08","WO","A1","CA","CA"
"399963","3093508","-2","-2","OWNR","Owner","2018-04-10","NULL","QUICKSTYLE INDUSTRIES INC.","4505 COUSENS STREET","NULL","NULL","NULL","NULL","SAINT-LAURENT","Q1","Quebec","H4S 1X5","CA","Canada",2018-04-10,"NULL","RP","PCT","DENSIFIED FOAM CORE (DFC) TILE WITH IMITATION GROUT LINE","CARREAU DE NOYAU EN MOUSSE DENSIFIEE (DFC) AVEC LIGNE DE COULIS D'IMITATION","2022-05-23","CA","A1","2021-04-12","IB","EN"," 0","PCT/IB2018/000503","WO2018/162992","2018-09-13","NULL","2020-09-09","2018-04-10","WO","A1","CA","CA"
"399965","3093508","-2","APPLICANT","APPL","Applicant","NULL","NULL","QUICKSTYLE INDUSTRIES INC.","4505 COUSENS STREET","NULL","NULL","NULL","NULL","SAINT-LAURENT","Q1","Quebec","H4S 1X5","CA","Canada",2018-04-10,"NULL","RP","PCT","DENSIFIED FOAM CORE (DFC) TILE WITH IMITATION GROUT LINE","CARREAU DE NOYAU EN MOUSSE DENSIFIEE (DFC) AVEC LIGNE DE COULIS D'IMITATION","2022-05-23","CA","A1","2021-04-12","IB","EN"," 0","PCT/IB2018/000503","WO2018/162992","2018-09-13","NULL","2020-09-09","2018-04-10","WO","A1","CA","CA"
"400063","3093592","-2","APPLICANT","APPL","Applicant","NULL","NULL","MEDICAGO INC.","600 - 1020, route de l'Eglise","NULL","NULL","NULL","NULL","QUEBEC","Q1","Quebec","G1V 3V9","CA","Canada",2019-03-14,"NULL","CO","PCT","PLANT EXPRESSION ENHANCER","ACTIVATEUR D'EXPRESSION DE PLANTE","2022-02-28","CA","A1","NULL","CA","EN"," 0","PCT/CA2019/050317","WO2019/173924","2019-09-19","NULL","2020-09-10","2019-03-14","WO","A1","CA","CA"
"400064","3093592","-2","-2","OWNR","Owner","2019-03-14","NULL","MEDICAGO INC.","600 - 1020, route de l'Eglise","NULL","NULL","NULL","NULL","QUEBEC","Q1","Quebec","G1V 3V9","CA","Canada",2019-03-14,"NULL","CO","PCT","PLANT EXPRESSION ENHANCER","ACTIVATEUR D'EXPRESSION DE PLANTE","2022-02-28","CA","A1","NULL","CA","EN"," 0","PCT/CA2019/050317","WO2019/173924","2019-09-19","NULL","2020-09-10","2019-03-14","WO","A1","CA","CA"
"400087","3093605","-2","APPLICANT","APPL","Applicant","NULL","NULL","PANTHERA DENTAL INC.","2035 RUE DU HAUT-BORD","NULL","NULL","NULL","NULL","QUEBEC","Q1","Quebec","G1N 4R7","CA","Canada",2019-03-14,"NULL","ER","PCT","SUBPERIOSTEAL DENTAL IMPLANT","IMPLANT DENTAIRE SOUS-PERIOSTE","2022-08-15","CA","A1","2022-07-13","CA","EN"," 0","PCT/CA2019/050318","WO2019/178673","2019-09-26","NULL","2020-09-10","2019-03-14","WO","A1","CA","CA"
"400089","3093605","-2","-2","OWNR","Owner","2019-03-14","NULL","PANTHERA DENTAL INC.","2035 RUE DU HAUT-BORD","NULL","NULL","NULL","NULL","QUEBEC","Q1","Quebec","G1N 4R7","CA","Canada",2019-03-14,"NULL","ER","PCT","SUBPERIOSTEAL DENTAL IMPLANT","IMPLANT DENTAIRE SOUS-PERIOSTE","2022-08-15","CA","A1","2022-07-13","CA","EN"," 0","PCT/CA2019/050318","WO2019/178673","2019-09-26","NULL","2020-09-10","2019-03-14","WO","A1","CA","CA"
"400777","3094106","-2","APPLICANT","APPL","Applicant","NULL","NULL","PYROGENESIS CANADA INC.","1744 RUE WILLIAM","BUREAU 200","NULL","NULL","NULL","MONTREAL","Q1","Quebec","H3J 1R4","CA","Canada",2019-03-18,"NULL","CO","PCT","METHOD AND APPARATUS FOR THE PRODUCTION OF HIGH PURITY SPHERICAL METALLIC POWDERS FROM A MOLTEN FEEDSTOCK","PROCEDE ET APPAREIL POUR LA PRODUCTION DE POUDRES METALLIQUES SPHERIQUES DE HAUTE PURETE A PARTIR D'UNE CHARGE D'ALIMENTATION LIQUIDE","2022-02-28","CA","A1","NULL","CA","EN"," 0","PCT/CA2019/000034","WO2019/178668","2019-09-26","NULL","2020-09-16","2019-03-18","WO","A1","CA","CA"
"400780","3094106","-2","-2","OWNR","Owner","2019-03-18","NULL","PYROGENESIS CANADA INC.","1744 RUE WILLIAM","BUREAU 200","NULL","NULL","NULL","MONTREAL","Q1","Quebec","H3J 1R4","CA","Canada",2019-03-18,"NULL","CO","PCT","METHOD AND APPARATUS FOR THE PRODUCTION OF HIGH PURITY SPHERICAL METALLIC POWDERS FROM A MOLTEN FEEDSTOCK","PROCEDE ET APPAREIL POUR LA PRODUCTION DE POUDRES METALLIQUES SPHERIQUES DE HAUTE PURETE A PARTIR D'UNE CHARGE D'ALIMENTATION LIQUIDE","2022-02-28","CA","A1","NULL","CA","EN"," 0","PCT/CA2019/000034","WO2019/178668","2019-09-26","NULL","2020-09-16","2019-03-18","WO","A1","CA","CA"
"401176","3094406","-2","APPLICANT","APPL","Applicant","NULL","NULL","KORANEX CAPITAL","424 Rue Guy, Bureau 202","NULL","NULL","NULL","NULL","MONTREAL","Q1","Quebec","H3J 1S6","CA","Canada",2019-03-22,"NULL","CO","PCT","PRECISION GLYCOCONJUGATES AS THERAPEUTIC TOOLS","GLYCOCONJUGUES DE PRECISION EN TANT QU'OUTILS THERAPEUTIQUES","2022-03-21","CA","A1","NULL","CA","EN"," 0","PCT/CA2019/050353","WO2019/178699","2019-09-26","NULL","2020-09-18","2019-03-22","WO","A1","CA","CA"
"401179","3094406","-2","-2","OWNR","Owner","2019-03-22","NULL","KORANEX CAPITAL","424 Rue Guy, Bureau 202","NULL","NULL","NULL","NULL","MONTREAL","Q1","Quebec","H3J 1S6","CA","Canada",2019-03-22,"NULL","CO","PCT","PRECISION GLYCOCONJUGATES AS THERAPEUTIC TOOLS","GLYCOCONJUGUES DE PRECISION EN TANT QU'OUTILS THERAPEUTIQUES","2022-03-21","CA","A1","NULL","CA","EN"," 0","PCT/CA2019/050353","WO2019/178699","2019-09-26","NULL","2020-09-18","2019-03-22","WO","A1","CA","CA"
"401213","3094417","-2","APPLICANT","APPL","Applicant","NULL","NULL","SYSTEMEX-ENERGIES INC.","4075 BLVD INDUSTRIEL","NULL","NULL","NULL","NULL","LAVAL","Q1","Quebec","H7L 6E3","CA","Canada",2019-03-19," 2022-04-12","GR","PCT","POWER CONTROL DEVICE","DISPOSITIF DE COMMANDE DE PUISSANCE","2022-04-18","CA","C","2020-09-18","CA","EN"," 0","PCT/CA2019/050335","WO2019/178683","2019-09-26","NULL","2020-09-18","2019-03-19","WO","C","CA","CA"
"401215","3094417","-2","-2","OWNR","Owner","2019-03-19","NULL","SYSTEMEX-ENERGIES INC.","4075 BLVD INDUSTRIEL","NULL","NULL","NULL","NULL","LAVAL","Q1","Quebec","H7L 6E3","CA","Canada",2019-03-19," 2022-04-12","GR","PCT","POWER CONTROL DEVICE","DISPOSITIF DE COMMANDE DE PUISSANCE","2022-04-18","CA","C","2020-09-18","CA","EN"," 0","PCT/CA2019/050335","WO2019/178683","2019-09-26","NULL","2020-09-18","2019-03-19","WO","C","CA","CA"
"402231","3095069","-2","-2","OWNR","Owner","2019-04-18","NULL","PANTHERA DENTAL INC.","2035 RUE DU HAUT-BORD","NULL","NULL","NULL","NULL","QUEBEC","Q1","Quebec","G1N 4R7","CA","Canada",2019-04-18,"NULL","ER","PCT","SUBPERIOSTEAL DENTAL IMPLANT DEVICE, SUBPERIOSTEAL SECUREMENT KIT AND METHOD FOR SECURING A SUBPERIOSTEAL DENTAL IMPLANT DEVICE TO AN EXPOSED JAWBONE","DISPOSITIF D'IMPLANT DENTAIRE SOUS-PERIOSTE, KIT DE FIXATION SOUS-PERIOSTE ET PROCEDE DE FIXATION D'UN DISPOSITIF D'IMPLANT DENTAIRE SOUS-PERIOSTE A UNE MACHOIRE EXPOSEE","2022-08-15","CA","A1","2022-07-13","CA","EN"," 0","PCT/CA2019/050491","WO2019/204908","2019-10-31","NULL","2020-09-24","2019-04-18","WO","A1","CA","CA"
"402233","3095069","-2","APPLICANT","APPL","Applicant","NULL","NULL","PANTHERA DENTAL INC.","2035 RUE DU HAUT-BORD","NULL","NULL","NULL","NULL","QUEBEC","Q1","Quebec","G1N 4R7","CA","Canada",2019-04-18,"NULL","ER","PCT","SUBPERIOSTEAL DENTAL IMPLANT DEVICE, SUBPERIOSTEAL SECUREMENT KIT AND METHOD FOR SECURING A SUBPERIOSTEAL DENTAL IMPLANT DEVICE TO AN EXPOSED JAWBONE","DISPOSITIF D'IMPLANT DENTAIRE SOUS-PERIOSTE, KIT DE FIXATION SOUS-PERIOSTE ET PROCEDE DE FIXATION D'UN DISPOSITIF D'IMPLANT DENTAIRE SOUS-PERIOSTE A UNE MACHOIRE EXPOSEE","2022-08-15","CA","A1","2022-07-13","CA","EN"," 0","PCT/CA2019/050491","WO2019/204908","2019-10-31","NULL","2020-09-24","2019-04-18","WO","A1","CA","CA"
"402576","3095319","-2","APPLICANT","APPL","Applicant","NULL","NULL","OKANAGAN WINERY & CIDERS","110 RUE DE LA RIVIÈRE","NULL","NULL","NULL","NULL","BEDFORD","Q1","Quebec","J0J 1A0","CA","Canada",2018-04-20,"NULL","RP","PCT","CONDENSING DEHUMIDIFIER FOR AN ARENA OR THE LIKE","DESHUMIDIFICATEUR A CONDENSATION POUR UNE ARENE OU SIMILAIRE","2022-05-16","CA","A1","2021-02-06","CA","EN"," 0","PCT/CA2018/000075","WO2019/200448","2019-10-24","NULL","2020-09-28","2018-04-20","WO","A1","CA","CA"
"402578","3095319","-2","-2","OWNR","Owner","2018-04-20","NULL","OKANAGAN WINERY & CIDERS","110 RUE DE LA RIVIÈRE","NULL","NULL","NULL","NULL","BEDFORD","Q1","Quebec","J0J 1A0","CA","Canada",2018-04-20,"NULL","RP","PCT","CONDENSING DEHUMIDIFIER FOR AN ARENA OR THE LIKE","DESHUMIDIFICATEUR A CONDENSATION POUR UNE ARENE OU SIMILAIRE","2022-05-16","CA","A1","2021-02-06","CA","EN"," 0","PCT/CA2018/000075","WO2019/200448","2019-10-24","NULL","2020-09-28","2018-04-20","WO","A1","CA","CA"
"402633","3095354","-2","-2","OWNR","Owner","2018-11-15","NULL","UNIVERSITE LAVAL","2320 rue des Bibliotheques","Local 1434","Vice-rectorat a la recherche","et a la creation","NULL","QUEBEC","Q1","Quebec","G1V 0A6","CA","Canada",2018-11-15,"NULL","CO","PCT","USE OF SRSF3 AGENTS FOR THE TREATMENT AND/OR PREVENTION OF NEUROLOGICAL CONDITIONS, CANCER, BACTERIAL INFECTIONS OR VIRAL INFECTIONS","UTILISATION D'AGENTS SRSF3 POUR LE TRAITEMENT ET/OU LA PREVENTION D'AFFECTIONS NEUROLOGIQUES, DU CANCER, D'INFECTIONS BACTERIENNES OU D'INFECTIONS VIRALES","2022-01-17","CA","A1","NULL","CA","EN"," 0","PCT/CA2018/051452","WO2019/095064","2019-05-23","NULL","2020-05-14","2018-11-15","WO","A1","CA","CA"
"402635","3095354","-2","APPLICANT","APPL","Applicant","NULL","NULL","UNIVERSITE LAVAL","2320 rue des Bibliotheques","Local 1434","Vice-rectorat a la recherche","et a la creation","NULL","QUEBEC","Q1","Quebec","G1V 0A6","CA","Canada",2018-11-15,"NULL","CO","PCT","USE OF SRSF3 AGENTS FOR THE TREATMENT AND/OR PREVENTION OF NEUROLOGICAL CONDITIONS, CANCER, BACTERIAL INFECTIONS OR VIRAL INFECTIONS","UTILISATION D'AGENTS SRSF3 POUR LE TRAITEMENT ET/OU LA PREVENTION D'AFFECTIONS NEUROLOGIQUES, DU CANCER, D'INFECTIONS BACTERIENNES OU D'INFECTIONS VIRALES","2022-01-17","CA","A1","NULL","CA","EN"," 0","PCT/CA2018/051452","WO2019/095064","2019-05-23","NULL","2020-05-14","2018-11-15","WO","A1","CA","CA"
"402919","3095554","-2","APPLICANT","APPL","Applicant","NULL","NULL","HYDRO-QUEBEC","75 BOUL RENE-LEVESQUE O","NULL","NULL","NULL","NULL","MONTREAL","Q1","Quebec","H2Z 1A4","CA","Canada",2019-05-15,"NULL","CO","PCT","CELLULOSE-BASED SELF-SUPPORTING FILMS FOR USE IN LI-ION BATTERIES","FILMS AUTOPORTANTS A BASE DE CELLULOSE POUR UTILISATION DANS DES BATTERIES LI-ION","2022-04-25","CA","A1","NULL","CA","FR"," 0","PCT/CA2019/050657","WO2019/218067","2019-11-21","NULL","2020-09-29","2019-05-15","WO","A1","CA","CA"
"402921","3095554","-2","-2","OWNR","Owner","2019-05-15","NULL","HYDRO-QUEBEC","75 BOUL RENE-LEVESQUE O","NULL","NULL","NULL","NULL","MONTREAL","Q1","Quebec","H2Z 1A4","CA","Canada",2019-05-15,"NULL","CO","PCT","CELLULOSE-BASED SELF-SUPPORTING FILMS FOR USE IN LI-ION BATTERIES","FILMS AUTOPORTANTS A BASE DE CELLULOSE POUR UTILISATION DANS DES BATTERIES LI-ION","2022-04-25","CA","A1","NULL","CA","FR"," 0","PCT/CA2019/050657","WO2019/218067","2019-11-21","NULL","2020-09-29","2019-05-15","WO","A1","CA","CA"
"402973","3095596","-2","APPLICANT","APPL","Applicant","NULL","NULL","OPSENS INC.","750, Boul. du Parc-Technologique","NULL","NULL","NULL","NULL","QUEBEC","Q1","Quebec","G1P 4S3","CA","Canada",2019-04-02,"NULL","ER","PCT","PRESSURE BASED BLOOD VESSEL ASSESSMENT SYSTEMS AND METHODS","SYSTEMES ET PROCEDES D'EVALUATION DE VAISSEAUX SANGUINS BASES SUR LA PRESSION","2022-08-08","CA","A1","2022-07-07","US","EN"," 0","PCT/US2019/025430","WO2019/195323","2019-10-10","NULL","2020-09-29","2019-04-02","WO","A1","CA","CA"
"402974","3095596","-2","-2","OWNR","Owner","2019-04-02","NULL","OPSENS INC.","750, Boul. du Parc-Technologique","NULL","NULL","NULL","NULL","QUEBEC","Q1","Quebec","G1P 4S3","CA","Canada",2019-04-02,"NULL","ER","PCT","PRESSURE BASED BLOOD VESSEL ASSESSMENT SYSTEMS AND METHODS","SYSTEMES ET PROCEDES D'EVALUATION DE VAISSEAUX SANGUINS BASES SUR LA PRESSION","2022-08-08","CA","A1","2022-07-07","US","EN"," 0","PCT/US2019/025430","WO2019/195323","2019-10-10","NULL","2020-09-29","2019-04-02","WO","A1","CA","CA"
"403026","3095631","-2","APPLICANT","APPL","Applicant","NULL","NULL","DAVIBOIS INC.","120 RUE HENRY-WHEELER","NULL","NULL","NULL","NULL","WINDSOR","Q1","Quebec","J1S 3B8","CA","Canada",2019-06-12,"NULL","CO","PCT","TELESCOPIC STAIRCASE SYSTEM AND USES THEREOF","SYSTEME D'ESCALIER TELESCOPIQUE ET UTILISATIONS ASSOCIEES","2022-08-22","CA","A1","NULL","CA","EN"," 0","PCT/CA2019/050832","WO2019/237199","2019-12-19","NULL","2020-09-30","2019-06-12","WO","A1","CA","CA"
"403027","3095631","-2","-2","OWNR","Owner","2021-10-21","2022-08-16","USINAGE 55 INC.","1500 MAURICE-BACHAND","NULL","NULL","NULL","NULL","WINDSOR","Q1","Quebec","J1S 0J1","CA","Canada",2019-06-12,"NULL","CO","PCT","TELESCOPIC STAIRCASE SYSTEM AND USES THEREOF","SYSTEME D'ESCALIER TELESCOPIQUE ET UTILISATIONS ASSOCIEES","2022-08-22","CA","A1","NULL","CA","EN"," 0","PCT/CA2019/050832","WO2019/237199","2019-12-19","NULL","2020-09-30","2019-06-12","WO","A1","CA","CA"
"403029","3095631","-2","-2","OWNR","Owner","2022-08-16","NULL","METALTECH-OMEGA INC.","1735 Boul. St-Elzear Ouest","NULL","NULL","NULL","NULL","LAVAL","Q1","Quebec","H7L 3N6","CA","Canada",2019-06-12,"NULL","CO","PCT","TELESCOPIC STAIRCASE SYSTEM AND USES THEREOF","SYSTEME D'ESCALIER TELESCOPIQUE ET UTILISATIONS ASSOCIEES","2022-08-22","CA","A1","NULL","CA","EN"," 0","PCT/CA2019/050832","WO2019/237199","2019-12-19","NULL","2020-09-30","2019-06-12","WO","A1","CA","CA"
